course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema Kompetenzentwicklung in der Praxis besonders achten?,Feedback vermeiden im Rahmen der Routine,Lernziele nie anpassen bei vergleichbaren Aufgaben,Stärken und Entwicklungsfelder regelmässig überprüfen,Fehler anderen zuschieben im konkreten Auftrag,C,Reflexion unterstützt lebenslanges Lernen.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema Kompetenzentwicklung ist fachlich korrekt?,Feedback vermeiden im normalen Werkstattbetrieb,Lernziele nie anpassen bei sachgemässer Ausführung,Fehler anderen zuschieben im üblichen Berufsalltag,Stärken und Entwicklungsfelder regelmässig überprüfen,D,Reflexion unterstützt lebenslanges Lernen.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",easy,single_choice,Welche Aussage beschreibt das Thema Bildungsbericht im Beruf Kauffrau/Kaufmann EFZ am besten?,Lernfortschritt und Leistungen strukturiert beurteilen,nur Ferien planen im konkreten Auftrag,Kundenpreise festlegen im laufenden Tagesgeschäft,E-Mails automatisch löschen im Werkstattumfeld,A,Der Bildungsbericht dient der Standortbestimmung in der Ausbildung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema Bildungsbericht in der Praxis besonders achten?,nur Ferien planen im üblichen Berufsalltag,Lernfortschritt und Leistungen strukturiert beurteilen,Kundenpreise festlegen nach gängiger Praxis,E-Mails automatisch löschen unter typischen Arbeitsbedingungen,B,Der Bildungsbericht dient der Standortbestimmung in der Ausbildung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema Bildungsbericht ist fachlich korrekt?,nur Ferien planen im Werkstattumfeld im normalen Werkstattbetrieb,Kundenpreise festlegen im Produktionsalltag,Lernfortschritt und Leistungen strukturiert beurteilen,E-Mails automatisch löschen bei sachgemässem Ablauf,C,Der Bildungsbericht dient der Standortbestimmung in der Ausbildung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",easy,single_choice,Welche Aussage beschreibt das Thema Verantwortung im Beruf Kauffrau/Kaufmann EFZ am besten?,Termine beliebig verschieben bei vergleichbaren Aufgaben,Informationen zurückhalten im Rahmen der Routine,Fehler verstecken unter typischen Arbeitsbedingungen,"Aufgaben zuverlässig, termingerecht und nachvollziehbar erledigen",D,Zuverlässigkeit ist eine zentrale kaufmännische Kompetenz.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema Verantwortung in der Praxis besonders achten?,"Aufgaben zuverlässig, termingerecht und nachvollziehbar erledigen",Termine beliebig verschieben bei sachgemässer Ausführung,Informationen zurückhalten im normalen Werkstattbetrieb,Fehler verstecken bei sachgemässem Ablauf im üblichen Berufsalltag,A,Zuverlässigkeit ist eine zentrale kaufmännische Kompetenz.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema Verantwortung ist fachlich korrekt?,Termine beliebig verschieben im laufenden Tagesgeschäft,"Aufgaben zuverlässig, termingerecht und nachvollziehbar erledigen",Informationen zurückhalten im konkreten Auftrag,Fehler verstecken bei vergleichbaren Aufgaben im Werkstattumfeld,B,Zuverlässigkeit ist eine zentrale kaufmännische Kompetenz.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",easy,single_choice,Welche Aussage beschreibt das Thema Betriebsorganisation im Beruf Kauffrau/Kaufmann EFZ am besten?,nur die eigene Tastatur kennen im üblichen Berufsalltag,Organigramme immer ignorieren bei sachgemässer Ausführung,"Abteilungen, Zuständigkeiten und Schnittstellen kennen",Kunden an falsche Stellen senden nach gängiger Praxis,C,Organisationwissen erleichtert Zusammenarbeit und Kundenservice.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema Betriebsorganisation in der Praxis besonders achten?,nur die eigene Tastatur kennen im Werkstattumfeld,Organigramme immer ignorieren im laufenden Tagesgeschäft,Kunden an falsche Stellen senden im Produktionsalltag,"Abteilungen, Zuständigkeiten und Schnittstellen kennen",D,Organisationwissen erleichtert Zusammenarbeit und Kundenservice.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema Betriebsorganisation ist fachlich korrekt?,"Abteilungen, Zuständigkeiten und Schnittstellen kennen",nur die eigene Tastatur kennen unter typischen Arbeitsbedingungen,Organigramme immer ignorieren nach gängiger Praxis,Kunden an falsche Stellen senden im Rahmen der Routine,A,Organisationwissen erleichtert Zusammenarbeit und Kundenservice.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",easy,single_choice,Welche Aussage beschreibt das Thema professionelles Auftreten im Beruf Kauffrau/Kaufmann EFZ am besten?,Privatstreit im Kundenkontakt austragen im normalen Werkstattbetrieb,"situationsgerecht, höflich und betriebskonform auftreten",Dresscode bewusst missachten im Produktionsalltag,Gesprächspartner unterbrechen bei sachgemässem Ablauf,B,Auftreten beeinflusst Vertrauen und Wirkung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema professionelles Auftreten in der Praxis besonders achten?,Privatstreit im Kundenkontakt austragen im konkreten Auftrag,Dresscode bewusst missachten im Rahmen der Routine,"situationsgerecht, höflich und betriebskonform auftreten",Gesprächspartner unterbrechen bei vergleichbaren Aufgaben,C,Auftreten beeinflusst Vertrauen und Wirkung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema professionelles Auftreten ist fachlich korrekt?,Privatstreit im Kundenkontakt austragen im üblichen Berufsalltag,Dresscode bewusst missachten im normalen Werkstattbetrieb,Gesprächspartner unterbrechen bei sachgemässer Ausführung,"situationsgerecht, höflich und betriebskonform auftreten",D,Auftreten beeinflusst Vertrauen und Wirkung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",easy,single_choice,Welche Aussage beschreibt das Thema Lernziele im Beruf Kauffrau/Kaufmann EFZ am besten?,"konkrete, überprüfbare und realistische Ziele formulieren",Ziele unmessbar halten im konkreten Auftrag,nur sehr allgemeine Wünsche notieren im Werkstattumfeld,Ziele nach der Prüfung erfinden im laufenden Tagesgeschäft,A,Klare Lernziele steuern die Entwicklung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema Lernziele in der Praxis besonders achten?,Ziele unmessbar halten im üblichen Berufsalltag,"konkrete, überprüfbare und realistische Ziele formulieren",nur sehr allgemeine Wünsche notieren unter typischen Arbeitsbedingungen,Ziele nach der Prüfung erfinden nach gängiger Praxis,B,Klare Lernziele steuern die Entwicklung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema Lernziele ist fachlich korrekt?,Ziele unmessbar halten im Werkstattumfeld,nur sehr allgemeine Wünsche notieren bei sachgemässem Ablauf,"konkrete, überprüfbare und realistische Ziele formulieren",Ziele nach der Prüfung erfinden im Produktionsalltag,C,Klare Lernziele steuern die Entwicklung.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",easy,single_choice,Welche Aussage beschreibt das Thema Selbstreflexion im Beruf Kauffrau/Kaufmann EFZ am besten?,nur Erfolge erwähnen bei vergleichbaren Aufgaben,Kritik abwehren unter typischen Arbeitsbedingungen,Ursachen nie suchen im Rahmen der Routine im konkreten Auftrag,eigenes Verhalten sachlich analysieren und Verbesserungen ableiten,D,Selbstreflexion macht Erfahrungen für zukünftige Situationen nutzbar.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",medium,single_choice,Worauf muss man beim Thema Selbstreflexion in der Praxis besonders achten?,eigenes Verhalten sachlich analysieren und Verbesserungen ableiten,nur Erfolge erwähnen bei sachgemässer Ausführung,Kritik abwehren bei sachgemässem Ablauf im üblichen Berufsalltag,Ursachen nie suchen im normalen Werkstattbetrieb,A,Selbstreflexion macht Erfahrungen für zukünftige Situationen nutzbar.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l01,HKB A,L01,"Rolle, Betrieb und professionelle Entwicklung",hard,single_choice,Welche Aussage zum Thema Selbstreflexion ist fachlich korrekt?,nur Erfolge erwähnen im laufenden Tagesgeschäft,eigenes Verhalten sachlich analysieren und Verbesserungen ableiten,Kritik abwehren bei vergleichbaren Aufgaben im Produktionsalltag,Ursachen nie suchen im konkreten Auftrag im Werkstattumfeld,B,Selbstreflexion macht Erfahrungen für zukünftige Situationen nutzbar.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,easy,single_choice,Welche Aussage beschreibt das Thema agile Arbeitsform im Beruf Kauffrau/Kaufmann EFZ am besten?,starr ohne Anpassungen arbeiten nach gängiger Praxis,Rückmeldungen vermeiden im üblichen Berufsalltag,"flexibel, iterativ und kundenorientiert zusammenarbeiten",Teamrollen ignorieren bei sachgemässer Ausführung,C,Agile Formen reagieren auf Veränderungen und fördern Zusammenarbeit.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,medium,single_choice,Worauf muss man beim Thema agile Arbeitsform in der Praxis besonders achten?,starr ohne Anpassungen arbeiten im Produktionsalltag,Rückmeldungen vermeiden im Werkstattumfeld,Teamrollen ignorieren im laufenden Tagesgeschäft,"flexibel, iterativ und kundenorientiert zusammenarbeiten",D,Agile Formen reagieren auf Veränderungen und fördern Zusammenarbeit.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,hard,single_choice,Welche Aussage zum Thema agile Arbeitsform ist fachlich korrekt?,"flexibel, iterativ und kundenorientiert zusammenarbeiten",starr ohne Anpassungen arbeiten im Rahmen der Routine,Rückmeldungen vermeiden unter typischen Arbeitsbedingungen,Teamrollen ignorieren nach gängiger Praxis,A,Agile Formen reagieren auf Veränderungen und fördern Zusammenarbeit.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,easy,single_choice,Welche Aussage beschreibt das Thema Teamrolle im Beruf Kauffrau/Kaufmann EFZ am besten?,jede Aufgabe allein erledigen bei sachgemässem Ablauf,eigene Beiträge und Zuständigkeiten im Team klären,Verantwortung nie teilen im Produktionsalltag,Rollen beliebig wechseln ohne Absprache,B,Klare Rollen verbessern Effizienz und Verbindlichkeit.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,medium,single_choice,Worauf muss man beim Thema Teamrolle in der Praxis besonders achten?,jede Aufgabe allein erledigen bei vergleichbaren Aufgaben,Verantwortung nie teilen im Rahmen der Routine,eigene Beiträge und Zuständigkeiten im Team klären,Rollen beliebig wechseln ohne Absprache,C,Klare Rollen verbessern Effizienz und Verbindlichkeit.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,hard,single_choice,Welche Aussage zum Thema Teamrolle ist fachlich korrekt?,jede Aufgabe allein erledigen bei sachgemässer Ausführung,Verantwortung nie teilen im normalen Werkstattbetrieb,Rollen beliebig wechseln ohne Absprache,eigene Beiträge und Zuständigkeiten im Team klären,D,Klare Rollen verbessern Effizienz und Verbindlichkeit.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,easy,single_choice,Welche Aussage beschreibt das Thema Feedback im Beruf Kauffrau/Kaufmann EFZ am besten?,"konkret, respektvoll und lösungsorientiert geben und annehmen",persönlich verletzen im konkreten Auftrag im Produktionsalltag,nur allgemein kritisieren im Werkstattumfeld,Rückmeldungen ignorieren im laufenden Tagesgeschäft,A,Feedback unterstützt Lern- und Teamprozesse.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,medium,single_choice,Worauf muss man beim Thema Feedback in der Praxis besonders achten?,persönlich verletzen im üblichen Berufsalltag,"konkret, respektvoll und lösungsorientiert geben und annehmen",nur allgemein kritisieren unter typischen Arbeitsbedingungen,Rückmeldungen ignorieren nach gängiger Praxis,B,Feedback unterstützt Lern- und Teamprozesse.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,hard,single_choice,Welche Aussage zum Thema Feedback ist fachlich korrekt?,persönlich verletzen im Werkstattumfeld im normalen Werkstattbetrieb,nur allgemein kritisieren bei sachgemässem Ablauf,"konkret, respektvoll und lösungsorientiert geben und annehmen",Rückmeldungen ignorieren im Produktionsalltag,C,Feedback unterstützt Lern- und Teamprozesse.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,easy,single_choice,Welche Aussage beschreibt das Thema Veränderung im Beruf Kauffrau/Kaufmann EFZ am besten?,Veränderungen grundsätzlich blockieren bei vergleichbaren Aufgaben,Informationen nicht weitergeben im Rahmen der Routine,nur alte Abläufe zulassen unter typischen Arbeitsbedingungen,Unsicherheit erkennen und konstruktiv mit neuen Anforderungen umgehen,D,Kaufleute arbeiten in dynamischen Organisationen.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
kv,Kauffrau/Kaufmann EFZ,kv_l02,HKB A,L02,Agiles Arbeiten und Teamarbeit,medium,single_choice,Worauf muss man beim Thema Veränderung in der Praxis besonders achten?,Unsicherheit erkennen und konstruktiv mit neuen Anforderungen umgehen,Veränderungen grundsätzlich blockieren bei sachgemässer Ausführung,Informationen nicht weitergeben im normalen Werkstattbetrieb,nur alte Abläufe zulassen bei sachgemässem Ablauf,A,Kaufleute arbeiten in dynamischen Organisationen.,"Bildungsplan Kauffrau/Kaufmann EFZ, BiVo 2023, SKKAB/SBFI",https://www.bzww.ch/public/upload/assets/120804/Bildungsplan_EFZ_August2021_final.pdf
