course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",hard,single_choice,Welche Aussage zum Thema Projektplanung ist fachlich korrekt?,"Aufgaben, Abhängigkeiten, Ressourcen und Termine realistisch planen",alle Aufgaben gleich priorisieren im Rahmen der Routine,Abhängigkeiten ignorieren unter typischen Arbeitsbedingungen,keine Reserve einplanen nach gängiger Praxis bei vergleichbaren Aufgaben,A,Planung macht Aufwand und Reihenfolge sichtbar.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",easy,single_choice,Welche Aussage beschreibt das Thema Arbeitspaket im Beruf Informatiker/in EFZ am besten?,unbegrenzte Aufgaben formulieren im normalen Werkstattbetrieb,eine klar abgegrenzte Aufgabe mit Ergebnis und Zuständigkeit definieren,Verantwortliche offen lassen bei sachgemässem Ablauf,Ergebnis nicht beschreiben im Produktionsalltag bei sachgemässer Ausführung,B,Arbeitspakete erleichtern Steuerung und Kontrolle.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",medium,single_choice,Worauf muss man beim Thema Arbeitspaket in der Praxis besonders achten?,unbegrenzte Aufgaben formulieren im konkreten Auftrag,Verantwortliche offen lassen bei vergleichbaren Aufgaben,eine klar abgegrenzte Aufgabe mit Ergebnis und Zuständigkeit definieren,Ergebnis nicht beschreiben im Rahmen der Routine im laufenden Tagesgeschäft,C,Arbeitspakete erleichtern Steuerung und Kontrolle.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",hard,single_choice,Welche Aussage zum Thema Arbeitspaket ist fachlich korrekt?,unbegrenzte Aufgaben formulieren im üblichen Berufsalltag,Verantwortliche offen lassen bei sachgemässer Ausführung,Ergebnis nicht beschreiben im normalen Werkstattbetrieb nach gängiger Praxis,eine klar abgegrenzte Aufgabe mit Ergebnis und Zuständigkeit definieren,D,Arbeitspakete erleichtern Steuerung und Kontrolle.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",easy,single_choice,Welche Aussage beschreibt das Thema Priorisierung im Beruf Informatiker/in EFZ am besten?,"Aufgaben nach Nutzen, Dringlichkeit und Risiken ordnen",nur einfache Aufgaben zuerst wählen im Werkstattumfeld,Kundenwert ignorieren im konkreten Auftrag,kritische Risiken verschieben im laufenden Tagesgeschäft,A,Priorisierung hilft bei begrenzten Ressourcen.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",medium,single_choice,Worauf muss man beim Thema Priorisierung in der Praxis besonders achten?,nur einfache Aufgaben zuerst wählen unter typischen Arbeitsbedingungen,"Aufgaben nach Nutzen, Dringlichkeit und Risiken ordnen",Kundenwert ignorieren im üblichen Berufsalltag,kritische Risiken verschieben nach gängiger Praxis,B,Priorisierung hilft bei begrenzten Ressourcen.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",hard,single_choice,Welche Aussage zum Thema Priorisierung ist fachlich korrekt?,nur einfache Aufgaben zuerst wählen bei sachgemässem Ablauf,Kundenwert ignorieren im Werkstattumfeld,"Aufgaben nach Nutzen, Dringlichkeit und Risiken ordnen",kritische Risiken verschieben im Produktionsalltag,C,Priorisierung hilft bei begrenzten Ressourcen.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",easy,single_choice,Welche Aussage beschreibt das Thema Zeitabschätzung im Beruf Informatiker/in EFZ am besten?,Schätzungen als Garantie behandeln bei vergleichbaren Aufgaben,Komplexität ignorieren unter typischen Arbeitsbedingungen,ohne Rückfrage schätzen im Rahmen der Routine,"Aufwände anhand Erfahrung, Umfang und Unsicherheiten schätzen",D,"Schätzungen unterstützen Planung, bleiben aber Annahmen.","Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",medium,single_choice,Worauf muss man beim Thema Zeitabschätzung in der Praxis besonders achten?,"Aufwände anhand Erfahrung, Umfang und Unsicherheiten schätzen",Schätzungen als Garantie behandeln bei sachgemässer Ausführung,Komplexität ignorieren bei sachgemässem Ablauf,ohne Rückfrage schätzen im normalen Werkstattbetrieb,A,"Schätzungen unterstützen Planung, bleiben aber Annahmen.","Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",hard,single_choice,Welche Aussage zum Thema Zeitabschätzung ist fachlich korrekt?,Schätzungen als Garantie behandeln im laufenden Tagesgeschäft,"Aufwände anhand Erfahrung, Umfang und Unsicherheiten schätzen",Komplexität ignorieren bei vergleichbaren Aufgaben,ohne Rückfrage schätzen im konkreten Auftrag,B,"Schätzungen unterstützen Planung, bleiben aber Annahmen.","Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
informatiker,Informatiker/in EFZ,it_l02,HKB a,L02,"ICT-Projekte: Planung, Visualisierung und Reporting",easy,single_choice,Welche Aussage beschreibt das Thema Visualisierung im Beruf Informatiker/in EFZ am besten?,nur Quellcode zeigen bei sachgemässer Ausführung unter typischen Arbeitsbedingungen,Diagramme ohne Legende verwenden nach gängiger Praxis,Lösungsvarianten verständlich darstellen und vergleichbar machen,Alternativen verheimlichen im üblichen Berufsalltag,C,Visualisierung unterstützt Entscheidungen.,"Bildungsplan Informatiker/in EFZ BiVo 2021, ICT-Berufsbildung Schweiz/SBFI",https://www.ict-berufsbildung.ch/services/download-center
