course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Fixkosten besonders achten?,Fixkosten ändern täglich nach gaengiger Praxis bei normaler Anwendung,Fixkosten sind immer freiwillig im beruflichen Alltag,spontane Freizeitkäufe sind immer Fixkosten im typischen Verlauf,regelmässige Ausgaben wie Miete oder Versicherungen werden eingeplant,D,Fixkosten fallen meist periodisch und planbar an.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Budget besonders achten?,Einnahmen und Ausgaben werden geplant und gegenübergestellt,Kaufwünsche ersetzen Einnahmen im typischen Verlauf,nur fixe Ausgaben zählen im beruflichen Alltag,nur Schulden werden aufgelistet bei normaler Anwendung,A,"Ein Budget zeigt, ob das Geld für Ausgaben und Sparziele reicht.","ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Mängelrüge besonders achten?,man entsorgt Beweise sofort nach gaengiger Praxis,man wartet ohne Meldung fuer die meisten Faelle,ein Mangel wird dem Verkäufer rechtzeitig gemeldet,man bezahlt doppelt aus rechtlicher Sicht,C,Eine rechtzeitige Mängelrüge sichert Ansprüche.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Kaufvertrag besonders achten?,Verkäufer und Käufer haben gegenseitige Rechte und Pflichten,Eigentumsübertragung ist verboten bei vergleichbaren Situationen,nur der Verkäufer hat Pflichten bei normaler Anwendung,ein Preis ist nie nötig im typischen Verlauf,A,Beim Kaufvertrag schuldet der Verkäufer die Sache und der Käufer den Preis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Kaufvertragsstörung besonders achten?,alle zahlen pünktlich bei normaler Anwendung,eine Vertragspartei erfüllt ihre Pflicht nicht korrekt,der Vertrag wird vorbildlich erfüllt im Rahmen der Vorgaben,die Ware ist mängelfrei bei vergleichbaren Situationen,B,"Störungen können Lieferung, Zahlung oder Qualität betreffen.","ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Mangel besonders achten?,die Ware entspricht nicht dem vereinbarten oder erwartbaren Zustand,der Preis war zu tief im Rahmen der Vorgaben im Schweizer ABU-Kontext,die Verpackung gefällt nicht nach allgemeinem Verstaendnis,der Käufer bereut den Kauf unter ueblichen Bedingungen,A,Ein Mangel kann Rechte des Käufers auslösen.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema variable Kosten besonders achten?,Ausgaben verändern sich je nach Verhalten und Bedürfnis,sie sind identisch mit Einkommen im Alltag der Lernenden,sie sind immer gleich hoch nach allgemeinem Verstaendnis,sie dürfen im Budget fehlen im Schweizer ABU-Kontext,A,Variable Kosten können durch Konsumentscheide beeinflusst werden.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Sparen besonders achten?,offene Rechnungen werden ignoriert im Alltag der Lernenden,Geld wird für Reserven oder zukünftige Ziele zurückgelegt,Kredit ersetzt Planung nach allgemeinem Verstaendnis,Geld wird sofort ausgegeben im Schweizer ABU-Kontext,B,Sparen schafft Handlungsspielraum.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Gewährleistung besonders achten?,sie erlaubt beliebige Rückgabe ohne Grund,sie schützt bei Mängeln an gekauften Produkten,sie ist nur Werbung fuer die meisten Faelle,sie betrifft nur Mietverträge nach gaengiger Praxis,B,Gewährleistung betrifft mangelhafte Ware.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Worauf muss man beim Thema Quittung besonders achten?,sie ersetzt immer die Garantie,sie belegt eine Zahlung oder einen Kauf,sie ist ein Kreditvertrag im Alltag der Lernenden,sie ist ein Betreibungsbegehren,B,Eine Quittung ist ein wichtiger Nachweis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Gewährleistung ist fachlich am korrektesten?,sie erlaubt beliebige Rückgabe ohne Grund,sie schützt bei Mängeln an gekauften Produkten,sie betrifft nur Mietverträge bei vergleichbaren Situationen,sie ist nur Werbung bei normaler Anwendung,B,Gewährleistung betrifft mangelhafte Ware.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Sparen ist fachlich am korrektesten?,Geld wird für Reserven oder zukünftige Ziele zurückgelegt,offene Rechnungen werden ignoriert im Alltag der Lernenden,Geld wird sofort ausgegeben im Schweizer ABU-Kontext,Kredit ersetzt Planung nach allgemeinem Verstaendnis,A,Sparen schafft Handlungsspielraum.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Fixkosten ist fachlich am korrektesten?,regelmässige Ausgaben wie Miete oder Versicherungen werden eingeplant,Fixkosten sind immer freiwillig unter ueblichen Bedingungen,spontane Freizeitkäufe sind immer Fixkosten nach allgemeinem Verstaendnis,Fixkosten ändern täglich im Rahmen der Vorgaben im Schweizer ABU-Kontext,A,Fixkosten fallen meist periodisch und planbar an.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Mangel ist fachlich am korrektesten?,der Preis war zu tief bei vergleichbaren Situationen,die Ware entspricht nicht dem vereinbarten oder erwartbaren Zustand,die Verpackung gefällt nicht unter ueblichen Bedingungen,der Käufer bereut den Kauf im Rahmen der Vorgaben nach allgemeinem Verstaendnis,B,Ein Mangel kann Rechte des Käufers auslösen.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Quittung ist fachlich am korrektesten?,sie ersetzt immer die Garantie,sie ist ein Betreibungsbegehren,sie belegt eine Zahlung oder einen Kauf,sie ist ein Kreditvertrag bei vergleichbaren Situationen,C,Eine Quittung ist ein wichtiger Nachweis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Kaufvertrag ist fachlich am korrektesten?,Verkäufer und Käufer haben gegenseitige Rechte und Pflichten,Eigentumsübertragung ist verboten fuer die meisten Faelle,nur der Verkäufer hat Pflichten aus rechtlicher Sicht,ein Preis ist nie nötig im Alltag der Lernenden,A,Beim Kaufvertrag schuldet der Verkäufer die Sache und der Käufer den Preis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Kaufvertragsstörung ist fachlich am korrektesten?,die Ware ist mängelfrei im typischen Verlauf,der Vertrag wird vorbildlich erfüllt bei normaler Anwendung,eine Vertragspartei erfüllt ihre Pflicht nicht korrekt,alle zahlen pünktlich im beruflichen Alltag,C,"Störungen können Lieferung, Zahlung oder Qualität betreffen.","ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Mängelrüge ist fachlich am korrektesten?,man bezahlt doppelt im Schweizer ABU-Kontext,ein Mangel wird dem Verkäufer rechtzeitig gemeldet,man wartet ohne Meldung im Alltag der Lernenden,man entsorgt Beweise sofort aus rechtlicher Sicht,B,Eine rechtzeitige Mängelrüge sichert Ansprüche.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu Budget ist fachlich am korrektesten?,nur fixe Ausgaben zählen im typischen Verlauf,Einnahmen und Ausgaben werden geplant und gegenübergestellt,Kaufwünsche ersetzen Einnahmen bei normaler Anwendung,nur Schulden werden aufgelistet bei vergleichbaren Situationen,B,"Ein Budget zeigt, ob das Geld für Ausgaben und Sparziele reicht.","ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",hard,single_choice,Welche Aussage zu variable Kosten ist fachlich am korrektesten?,sie dürfen im Budget fehlen im beruflichen Alltag,sie sind identisch mit Einkommen im typischen Verlauf,sie sind immer gleich hoch nach gaengiger Praxis,Ausgaben verändern sich je nach Verhalten und Bedürfnis,D,Variable Kosten können durch Konsumentscheide beeinflusst werden.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Budget?,Einnahmen und Ausgaben werden geplant und gegenübergestellt,nur Schulden werden aufgelistet bei normaler Anwendung,Kaufwünsche ersetzen Einnahmen im typischen Verlauf,nur fixe Ausgaben zählen im beruflichen Alltag,A,"Ein Budget zeigt, ob das Geld für Ausgaben und Sparziele reicht.","ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Quittung?,sie ist ein Kreditvertrag im Rahmen der Vorgaben,sie belegt eine Zahlung oder einen Kauf,sie ist ein Betreibungsbegehren,sie ersetzt immer die Garantie,B,Eine Quittung ist ein wichtiger Nachweis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Mangel?,die Verpackung gefällt nicht im Schweizer ABU-Kontext,der Käufer bereut den Kauf nach allgemeinem Verstaendnis,der Preis war zu tief unter ueblichen Bedingungen im Alltag der Lernenden,die Ware entspricht nicht dem vereinbarten oder erwartbaren Zustand,D,Ein Mangel kann Rechte des Käufers auslösen.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Mängelrüge?,man wartet ohne Meldung unter ueblichen Bedingungen,ein Mangel wird dem Verkäufer rechtzeitig gemeldet,man entsorgt Beweise sofort nach allgemeinem Verstaendnis,man bezahlt doppelt im Rahmen der Vorgaben,B,Eine rechtzeitige Mängelrüge sichert Ansprüche.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Kaufvertrag?,Verkäufer und Käufer haben gegenseitige Rechte und Pflichten,ein Preis ist nie nötig bei vergleichbaren Situationen,nur der Verkäufer hat Pflichten im Rahmen der Vorgaben,Eigentumsübertragung ist verboten unter ueblichen Bedingungen,A,Beim Kaufvertrag schuldet der Verkäufer die Sache und der Käufer den Preis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Kaufvertragsstörung?,die Ware ist mängelfrei aus rechtlicher Sicht,der Vertrag wird vorbildlich erfüllt fuer die meisten Faelle,eine Vertragspartei erfüllt ihre Pflicht nicht korrekt,alle zahlen pünktlich im Alltag der Lernenden,C,"Störungen können Lieferung, Zahlung oder Qualität betreffen.","ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff variable Kosten?,sie sind immer gleich hoch im Alltag der Lernenden,sie dürfen im Budget fehlen aus rechtlicher Sicht,Ausgaben verändern sich je nach Verhalten und Bedürfnis,sie sind identisch mit Einkommen fuer die meisten Faelle,C,Variable Kosten können durch Konsumentscheide beeinflusst werden.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Fixkosten?,Fixkosten sind immer freiwillig im typischen Verlauf,spontane Freizeitkäufe sind immer Fixkosten bei normaler Anwendung,regelmässige Ausgaben wie Miete oder Versicherungen werden eingeplant,Fixkosten ändern täglich im beruflichen Alltag bei vergleichbaren Situationen,C,Fixkosten fallen meist periodisch und planbar an.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Gewährleistung?,sie erlaubt beliebige Rückgabe ohne Grund,sie schützt bei Mängeln an gekauften Produkten,sie ist nur Werbung im Rahmen der Vorgaben,sie betrifft nur Mietverträge unter ueblichen Bedingungen,B,Gewährleistung betrifft mangelhafte Ware.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",easy,single_choice,Welche Antwort passt zum Begriff Sparen?,Kredit ersetzt Planung bei normaler Anwendung,offene Rechnungen werden ignoriert im Rahmen der Vorgaben,Geld wird für Reserven oder zukünftige Ziele zurückgelegt,Geld wird sofort ausgegeben bei vergleichbaren Situationen,C,Sparen schafft Handlungsspielraum.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Welche praktische Bedeutung hat Kaufvertrag für Lernende?,ein Preis ist nie nötig nach allgemeinem Verstaendnis,Eigentumsübertragung ist verboten im Alltag der Lernenden,nur der Verkäufer hat Pflichten im Schweizer ABU-Kontext,Verkäufer und Käufer haben gegenseitige Rechte und Pflichten,D,Beim Kaufvertrag schuldet der Verkäufer die Sache und der Käufer den Preis.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Welche praktische Bedeutung hat variable Kosten für Lernende?,sie dürfen im Budget fehlen im beruflichen Alltag,sie sind identisch mit Einkommen im typischen Verlauf,Ausgaben verändern sich je nach Verhalten und Bedürfnis,sie sind immer gleich hoch nach gaengiger Praxis,C,Variable Kosten können durch Konsumentscheide beeinflusst werden.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
abu,Allgemeinbildender Unterricht ABU,abu_l01,ABU,L01,"Kauf und Konsum: Budget, Kaufvertrag und Gewährleistung",medium,single_choice,Welche praktische Bedeutung hat Mängelrüge für Lernende?,man wartet ohne Meldung nach gaengiger Praxis,man bezahlt doppelt fuer die meisten Faelle,ein Mangel wird dem Verkäufer rechtzeitig gemeldet,man entsorgt Beweise sofort im beruflichen Alltag,C,Eine rechtzeitige Mängelrüge sichert Ansprüche.,"ABU Smartlearn Quiz 1. Teil, Moodle-XHTML-Export, hochgeladene Referenzdatei",user_upload:quiz-ABU_Smartlearn_1.Teil-top-20260519-0952.html
