course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema Ersatzteilnummer in der Werkstatt besonders achten?,sie wird nach Augenmass gewählt im Rahmen der Routine im laufenden Tagesgeschäft,sie ist immer auf jedem Altteil lesbar im konkreten Auftrag,sie wird über Fahrzeugdaten und Herstellerinformationen eindeutig bestimmt,sie ersetzt die Einbauanleitung bei vergleichbaren Aufgaben,C,Die richtige Teilenummer verhindert Fehlbestellungen und falsche Reparaturen.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema Ersatzteilnummer ist fachlich korrekt?,sie wird nach Augenmass gewählt im normalen Werkstattbetrieb,sie ist immer auf jedem Altteil lesbar im üblichen Berufsalltag,sie ersetzt die Einbauanleitung bei sachgemässer Ausführung,sie wird über Fahrzeugdaten und Herstellerinformationen eindeutig bestimmt,D,Die richtige Teilenummer verhindert Fehlbestellungen und falsche Reparaturen.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",easy,single_choice,Welche Aussage beschreibt das Thema Flussdiagramm im Beruf Automobil-Mechatroniker/in EFZ am besten?,es führt Schritt für Schritt durch einen Arbeits- oder Diagnoseablauf,es zeigt nur den Ölstand im konkreten Auftrag im Produktionsalltag,es ersetzt jedes Fachwissen im laufenden Tagesgeschäft,es wird nur für Rechnungen genutzt im Werkstattumfeld,A,Ablaufschemas unterstützen systematisches Arbeiten.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema Flussdiagramm in der Werkstatt besonders achten?,es zeigt nur den Ölstand im üblichen Berufsalltag,es führt Schritt für Schritt durch einen Arbeits- oder Diagnoseablauf,es ersetzt jedes Fachwissen nach gängiger Praxis im Rahmen der Routine,es wird nur für Rechnungen genutzt unter typischen Arbeitsbedingungen,B,Ablaufschemas unterstützen systematisches Arbeiten.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema Flussdiagramm ist fachlich korrekt?,es zeigt nur den Ölstand im Werkstattumfeld im normalen Werkstattbetrieb,es ersetzt jedes Fachwissen im Produktionsalltag bei sachgemässer Ausführung,es führt Schritt für Schritt durch einen Arbeits- oder Diagnoseablauf,es wird nur für Rechnungen genutzt bei sachgemässem Ablauf,C,Ablaufschemas unterstützen systematisches Arbeiten.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",easy,single_choice,Welche Aussage beschreibt das Thema technische Information im Beruf Automobil-Mechatroniker/in EFZ am besten?,sie ist nur Werbung unter typischen Arbeitsbedingungen,sie darf bei sicherheitsrelevanten Teilen ignoriert werden,sie ersetzt die persönliche Schutzausrüstung im Rahmen der Routine,"sie enthält Reparaturdaten, Drehmomente, Prüfwerte und Hinweise",D,Herstellerinformationen sind verbindlich für viele Wartungs- und Reparaturarbeiten.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema technische Information in der Werkstatt besonders achten?,"sie enthält Reparaturdaten, Drehmomente, Prüfwerte und Hinweise",sie ist nur Werbung bei sachgemässem Ablauf im normalen Werkstattbetrieb,sie darf bei sicherheitsrelevanten Teilen ignoriert werden,sie ersetzt die persönliche Schutzausrüstung bei sachgemässer Ausführung,A,Herstellerinformationen sind verbindlich für viele Wartungs- und Reparaturarbeiten.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema technische Information ist fachlich korrekt?,sie ist nur Werbung bei vergleichbaren Aufgaben,"sie enthält Reparaturdaten, Drehmomente, Prüfwerte und Hinweise",sie darf bei sicherheitsrelevanten Teilen ignoriert werden,sie ersetzt die persönliche Schutzausrüstung im konkreten Auftrag,B,Herstellerinformationen sind verbindlich für viele Wartungs- und Reparaturarbeiten.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",easy,single_choice,Welche Aussage beschreibt das Thema Kundendaten im Beruf Automobil-Mechatroniker/in EFZ am besten?,sie werden öffentlich ausgehängt bei sachgemässer Ausführung,sie ersetzen die Fahrzeugidentifikation nach gängiger Praxis,"sie werden sorgfältig, zweckbezogen und vertraulich behandelt",sie sind für Werkstattaufträge unnötig im üblichen Berufsalltag,C,Datenschutz und klare Kommunikation gehören zum professionellen Werkstattablauf.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema Kundendaten in der Werkstatt besonders achten?,sie werden öffentlich ausgehängt im laufenden Tagesgeschäft,sie ersetzen die Fahrzeugidentifikation im Produktionsalltag,sie sind für Werkstattaufträge unnötig im Werkstattumfeld,"sie werden sorgfältig, zweckbezogen und vertraulich behandelt",D,Datenschutz und klare Kommunikation gehören zum professionellen Werkstattablauf.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema Kundendaten ist fachlich korrekt?,"sie werden sorgfältig, zweckbezogen und vertraulich behandelt",sie werden öffentlich ausgehängt nach gängiger Praxis,sie ersetzen die Fahrzeugidentifikation im Rahmen der Routine,sie sind für Werkstattaufträge unnötig unter typischen Arbeitsbedingungen,A,Datenschutz und klare Kommunikation gehören zum professionellen Werkstattablauf.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",easy,single_choice,Welche Aussage beschreibt das Thema Arbeitsvorbereitung im Beruf Automobil-Mechatroniker/in EFZ am besten?,man beginnt ohne Auftrag im Produktionsalltag im normalen Werkstattbetrieb,"Werkzeuge, Teile, Sicherheitsvorgaben und Zeitbedarf werden vor Arbeitsbeginn geklärt",Spezialwerkzeuge werden nachträglich geraten bei sachgemässem Ablauf,Sicherheitsdaten werden erst bei Unfall gelesen bei sachgemässer Ausführung,B,"Gute Vorbereitung reduziert Fehler, Wartezeit und Risiken.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema Arbeitsvorbereitung in der Werkstatt besonders achten?,man beginnt ohne Auftrag im Rahmen der Routine im konkreten Auftrag,Spezialwerkzeuge werden nachträglich geraten bei vergleichbaren Aufgaben,"Werkzeuge, Teile, Sicherheitsvorgaben und Zeitbedarf werden vor Arbeitsbeginn geklärt",Sicherheitsdaten werden erst bei Unfall gelesen im laufenden Tagesgeschäft,C,"Gute Vorbereitung reduziert Fehler, Wartezeit und Risiken.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema Arbeitsvorbereitung ist fachlich korrekt?,man beginnt ohne Auftrag im normalen Werkstattbetrieb nach gängiger Praxis,Spezialwerkzeuge werden nachträglich geraten bei sachgemässer Ausführung,Sicherheitsdaten werden erst bei Unfall gelesen im üblichen Berufsalltag,"Werkzeuge, Teile, Sicherheitsvorgaben und Zeitbedarf werden vor Arbeitsbeginn geklärt",D,"Gute Vorbereitung reduziert Fehler, Wartezeit und Risiken.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",easy,single_choice,Welche Aussage beschreibt das Thema Abschlusskontrolle im Beruf Automobil-Mechatroniker/in EFZ am besten?,"sie prüft, ob Arbeiten vollständig, sicher und funktionsfähig ausgeführt wurden",sie ist nur eine Fahrzeugwäsche im konkreten Auftrag im Produktionsalltag,sie ersetzt den Werkstattauftrag im laufenden Tagesgeschäft,sie erfolgt nur bei Garantiearbeiten im Werkstattumfeld bei sachgemässem Ablauf,A,Abschlusskontrollen sichern Qualität und Verkehrssicherheit.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema Abschlusskontrolle in der Werkstatt besonders achten?,sie ist nur eine Fahrzeugwäsche im üblichen Berufsalltag,"sie prüft, ob Arbeiten vollständig, sicher und funktionsfähig ausgeführt wurden",sie ersetzt den Werkstattauftrag nach gängiger Praxis im Rahmen der Routine,sie erfolgt nur bei Garantiearbeiten unter typischen Arbeitsbedingungen,B,Abschlusskontrollen sichern Qualität und Verkehrssicherheit.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema Abschlusskontrolle ist fachlich korrekt?,sie ist nur eine Fahrzeugwäsche im Werkstattumfeld im normalen Werkstattbetrieb,sie ersetzt den Werkstattauftrag im Produktionsalltag bei sachgemässer Ausführung,"sie prüft, ob Arbeiten vollständig, sicher und funktionsfähig ausgeführt wurden",sie erfolgt nur bei Garantiearbeiten bei sachgemässem Ablauf,C,Abschlusskontrollen sichern Qualität und Verkehrssicherheit.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",easy,single_choice,Welche Aussage beschreibt das Thema Probefahrt im Beruf Automobil-Mechatroniker/in EFZ am besten?,sie dient zum privaten Fahren im Rahmen der Routine,sie ersetzt jede Diagnose unter typischen Arbeitsbedingungen,sie erfolgt immer ohne Dokumentation bei vergleichbaren Aufgaben,"sie wird gezielt vorbereitet, durchgeführt und ausgewertet",D,"Probefahrten müssen sicher, zweckbezogen und nachvollziehbar sein.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",medium,single_choice,Worauf muss man beim Thema Probefahrt in der Werkstatt besonders achten?,"sie wird gezielt vorbereitet, durchgeführt und ausgewertet",sie dient zum privaten Fahren im normalen Werkstattbetrieb,sie ersetzt jede Diagnose bei sachgemässem Ablauf,sie erfolgt immer ohne Dokumentation bei sachgemässer Ausführung,A,"Probefahrten müssen sicher, zweckbezogen und nachvollziehbar sein.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l01,HKB3,L01,"Werkstatt-Basics, Auftrag und Ersatzteile",hard,single_choice,Welche Aussage zum Thema Probefahrt ist fachlich korrekt?,sie dient zum privaten Fahren im konkreten Auftrag,"sie wird gezielt vorbereitet, durchgeführt und ausgewertet",sie ersetzt jede Diagnose bei vergleichbaren Aufgaben,sie erfolgt immer ohne Dokumentation im laufenden Tagesgeschäft,B,"Probefahrten müssen sicher, zweckbezogen und nachvollziehbar sein.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l02,HKB3,L02,"Arbeitssicherheit, Gesundheits- und Umweltschutz",easy,single_choice,Welche Aussage beschreibt das Thema persönliche Schutzausrüstung im Beruf Automobil-Mechatroniker/in EFZ am besten?,sie ersetzt die Hebebühnenprüfung bei sachgemässer Ausführung bei vergleichbaren Aufgaben,sie ist nur bei Kundenkontakt nötig im üblichen Berufsalltag im Rahmen der Routine,"sie schützt vor typischen Werkstattgefahren wie Lärm, Chemikalien, Splittern und Quetschungen",sie macht Gefahrstoffe ungefährlich nach gängiger Praxis unter typischen Arbeitsbedingungen,C,"PSA senkt Risiken, ersetzt aber keine sicheren Arbeitsverfahren.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l02,HKB3,L02,"Arbeitssicherheit, Gesundheits- und Umweltschutz",medium,single_choice,Worauf muss man beim Thema persönliche Schutzausrüstung in der Werkstatt besonders achten?,sie ersetzt die Hebebühnenprüfung im laufenden Tagesgeschäft bei sachgemässer Ausführung,sie ist nur bei Kundenkontakt nötig im Werkstattumfeld bei sachgemässem Ablauf,sie macht Gefahrstoffe ungefährlich im Produktionsalltag im normalen Werkstattbetrieb,"sie schützt vor typischen Werkstattgefahren wie Lärm, Chemikalien, Splittern und Quetschungen",D,"PSA senkt Risiken, ersetzt aber keine sicheren Arbeitsverfahren.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l02,HKB3,L02,"Arbeitssicherheit, Gesundheits- und Umweltschutz",hard,single_choice,Welche Aussage zum Thema persönliche Schutzausrüstung ist fachlich korrekt?,"sie schützt vor typischen Werkstattgefahren wie Lärm, Chemikalien, Splittern und Quetschungen",sie ersetzt die Hebebühnenprüfung nach gängiger Praxis bei vergleichbaren Aufgaben,sie ist nur bei Kundenkontakt nötig unter typischen Arbeitsbedingungen,sie macht Gefahrstoffe ungefährlich im Rahmen der Routine im konkreten Auftrag,A,"PSA senkt Risiken, ersetzt aber keine sicheren Arbeitsverfahren.","Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l02,HKB3,L02,"Arbeitssicherheit, Gesundheits- und Umweltschutz",easy,single_choice,Welche Aussage beschreibt das Thema Hebebühne im Beruf Automobil-Mechatroniker/in EFZ am besten?,jedes Fahrzeug darf beliebig angehoben werden bei sachgemässem Ablauf,"Tragpunkte, Verriegelung und Lastverteilung müssen vor dem Anheben geprüft werden",die Tragfähigkeit ist unwichtig im Produktionsalltag bei sachgemässer Ausführung,die Arme werden erst nach dem Anheben positioniert im normalen Werkstattbetrieb,B,Falsches Anheben kann zu schweren Unfällen und Fahrzeugschäden führen.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l02,HKB3,L02,"Arbeitssicherheit, Gesundheits- und Umweltschutz",medium,single_choice,Worauf muss man beim Thema Hebebühne in der Werkstatt besonders achten?,jedes Fahrzeug darf beliebig angehoben werden bei vergleichbaren Aufgaben,die Tragfähigkeit ist unwichtig im Rahmen der Routine im laufenden Tagesgeschäft,"Tragpunkte, Verriegelung und Lastverteilung müssen vor dem Anheben geprüft werden",die Arme werden erst nach dem Anheben positioniert im konkreten Auftrag,C,Falsches Anheben kann zu schweren Unfällen und Fahrzeugschäden führen.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
automechaniker,Automobil-Mechatroniker/in EFZ,auto_l02,HKB3,L02,"Arbeitssicherheit, Gesundheits- und Umweltschutz",hard,single_choice,Welche Aussage zum Thema Hebebühne ist fachlich korrekt?,jedes Fahrzeug darf beliebig angehoben werden bei sachgemässer Ausführung,die Tragfähigkeit ist unwichtig im normalen Werkstattbetrieb,die Arme werden erst nach dem Anheben positioniert im üblichen Berufsalltag,"Tragpunkte, Verriegelung und Lastverteilung müssen vor dem Anheben geprüft werden",D,Falsches Anheben kann zu schweren Unfällen und Fahrzeugschäden führen.,"Bildungsplan Automobil-Mechatroniker/in EFZ, AGVS/SBFI",https://bzwu.ch/wp-content/uploads/2021/04/Bildungsplan_Automobil_Mechatroniker.pdf
